BackUpCTS00001;808267738;NULL;1;0;U ;USER_TABLE;2012-03-26 11:29:03.057;2012-03-26 11:29:03.243;0;0;0;1;NULL;33;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpdo00001;1752271101;NULL;1;0;U ;USER_TABLE;2012-03-26 11:30:51.090;2012-03-26 11:30:51.310;0;0;0;0;NULL;44;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpe100001;116789277;NULL;1;0;U ;USER_TABLE;2012-03-26 11:31:34.640;2012-03-26 11:31:35.280;0;0;0;1;NULL;212;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpe100002;128114988;NULL;1;0;U ;USER_TABLE;2012-12-19 14:21:03.407;2012-12-19 14:21:04.407;0;0;0;1;NULL;213;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpe100003;176115159;NULL;1;0;U ;USER_TABLE;2012-12-21 17:30:08.960;2012-12-21 17:30:10.210;0;0;0;1;NULL;215;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpe100004;2114218073;NULL;1;0;U ;USER_TABLE;2012-12-28 16:20:44.920;2012-12-28 16:20:45.997;0;0;0;1;NULL;213;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpe100005;484308276;NULL;1;0;U ;USER_TABLE;2013-01-02 13:17:22.297;2013-01-02 13:17:23.513;0;0;0;1;NULL;215;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpeusql00001;870887973;NULL;1;0;U ;USER_TABLE;2012-03-26 11:35:59.943;2012-03-26 11:36:00.240;0;0;0;1;NULL;73;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpfi00001;211409626;NULL;1;0;U ;USER_TABLE;2012-03-26 11:38:55.790;2012-03-26 11:38:56.633;0;0;0;1;NULL;208;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpfl00001;611411051;NULL;1;0;U ;USER_TABLE;2012-03-26 11:39:25.633;2012-03-26 11:39:25.963;0;0;0;0;NULL;124;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpfo200001;1229229333;NULL;1;0;U ;USER_TABLE;2012-03-26 12:04:26.533;2012-03-26 12:04:26.657;0;0;0;0;NULL;31;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpfo200002;544012360;NULL;1;0;U ;USER_TABLE;2012-08-28 11:13:16.577;2012-08-28 11:13:16.903;0;0;0;0;NULL;33;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpft00001;1360783346;NULL;1;0;U ;USER_TABLE;2012-12-05 16:52:27.753;2012-12-05 16:52:33.457;0;0;0;1;NULL;241;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpft00002;1774024842;NULL;1;0;U ;USER_TABLE;2012-12-12 14:56:21.843;2012-12-12 14:56:22.703;0;0;0;1;NULL;239;0;0;0;0;0;0;0;0;0;0;0;TABLE
BackUpft00003;316639662;NULL;1;0;U ;USER_TABLE;2012-12-21 18:17:49.450;2012-12-21 18:17:51.357;0;0;0;1;NULL;241;0;0;0;0;0;0;0;0;0;0;0;TABLE
